ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.133,192.168.4.1,56670,2500,0,0x0014
192.168.4.133,192.168.4.113,56668,7000,0,0x0014
192.168.4.133,192.168.4.113,56668,65000,0,0x0014
192.168.4.133,192.168.4.21,56668,5009,0,0x0014
192.168.4.133,192.168.4.21,56668,10025,0,0x0014
192.168.4.133,192.168.4.20,56668,3527,0,0x0014
192.168.4.133,192.168.4.20,56668,2522,0,0x0014
192.168.4.133,192.168.4.113,56668,5060,0,0x0014
192.168.4.133,192.168.4.77,56668,1007,0,0x0014
192.168.4.133,192.168.4.21,56668,1805,0,0x0014
192.168.4.133,192.168.4.29,56668,1084,0,0x0014
192.168.4.133,192.168.4.29,56668,3007,0,0x0014
192.168.4.133,192.168.4.29,56668,6666,0,0x0014
192.168.4.133,192.168.4.20,56668,50500,0,0x0014
192.168.4.133,192.168.4.21,56668,5510,0,0x0014
192.168.4.113,192.168.4.133,1054,56668,1024,0x0002
192.168.4.20,192.168.4.133,259,56668,1024,0x0002
192.168.4.21,192.168.4.133,8873,56668,1024,0x0002
192.168.4.29,192.168.4.133,40193,56668,1024,0x0002
192.168.4.75,192.168.4.133,1007,56668,1024,0x0002
192.168.4.77,192.168.4.133,13456,56668,1024,0x0002
192.168.4.113,192.168.4.133,9943,56668,1024,0x0002
192.168.4.133,192.168.4.77,56668,1984,0,0x0014
192.168.4.133,192.168.4.77,56668,6025,0,0x0014
192.168.4.133,192.168.4.77,56668,9618,0,0x0014
192.168.4.133,192.168.4.75,56668,45100,0,0x0014
192.168.4.133,192.168.4.75,56668,2119,0,0x0014
192.168.4.133,192.168.4.75,56668,7911,0,0x0014
192.168.4.133,192.168.4.75,56668,30000,0,0x0014
192.168.4.133,192.168.4.29,56668,7625,0,0x0014
192.168.4.21,192.168.4.133,5061,56668,1024,0x0002
192.168.4.29,192.168.4.133,1086,56668,1024,0x0002
192.168.4.75,192.168.4.133,6025,56668,1024,0x0002
192.168.4.77,192.168.4.133,7512,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,9943,0,0x0014
192.168.4.133,192.168.4.113,56668,1054,0,0x0014
192.168.4.113,192.168.4.133,3784,56668,1024,0x0002
192.168.4.20,192.168.4.133,3003,56668,1024,0x0002
192.168.4.21,192.168.4.133,3324,56668,1024,0x0002
192.168.4.29,192.168.4.133,2910,56668,1024,0x0002
192.168.4.113,192.168.4.133,13783,56668,1024,0x0002
192.168.4.20,192.168.4.133,2601,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,8873,0,0x0014
192.168.4.133,192.168.4.29,56668,40193,0,0x0014
192.168.4.133,192.168.4.20,56668,259,0,0x0014
192.168.4.133,192.168.4.20,56668,3003,0,0x0014
192.168.4.133,192.168.4.21,56668,5061,0,0x0014
192.168.4.133,192.168.4.21,56668,3324,0,0x0014
192.168.4.133,192.168.4.77,56668,13456,0,0x0014
192.168.4.133,192.168.4.75,56668,1007,0,0x0014
192.168.4.133,192.168.4.113,56668,3784,0,0x0014
192.168.4.133,192.168.4.113,56668,13783,0,0x0014
192.168.4.133,192.168.4.20,56668,2601,0,0x0014
192.168.4.133,192.168.4.77,56668,7512,0,0x0014
192.168.4.133,192.168.4.29,56668,1086,0,0x0014
192.168.4.133,192.168.4.29,56668,2910,0,0x0014
192.168.4.75,192.168.4.133,9618,56668,1024,0x0002
192.168.4.77,192.168.4.133,1494,56668,1024,0x0002
192.168.4.113,192.168.4.133,8383,56668,1024,0x0002
192.168.4.20,192.168.4.133,3221,56668,1024,0x0002
192.168.4.21,192.168.4.133,5907,56668,1024,0x0002
192.168.4.29,192.168.4.133,8090,56668,1024,0x0002
192.168.4.75,192.168.4.133,1984,56668,1024,0x0002
192.168.4.133,192.168.4.75,56668,6025,0,0x0014
192.168.4.77,192.168.4.133,6001,56668,1024,0x0002
192.168.4.113,192.168.4.133,543,56668,1024,0x0002
192.168.4.20,192.168.4.133,10025,56668,1024,0x0002
192.168.4.21,192.168.4.133,1098,56668,1024,0x0002
192.168.4.29,192.168.4.133,3013,56668,1024,0x0002
192.168.4.75,192.168.4.133,13456,56668,1024,0x0002
192.168.4.77,192.168.4.133,898,56668,1024,0x0002
192.168.4.113,192.168.4.133,5225,56668,1024,0x0002
192.168.4.20,192.168.4.133,1805,56668,1024,0x0002
192.168.4.75,192.168.4.133,7512,56668,1024,0x0002
192.168.4.77,192.168.4.133,548,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,543,0,0x0014
192.168.4.133,192.168.4.113,56668,8383,0,0x0014
192.168.4.133,192.168.4.113,56668,5225,0,0x0014
192.168.4.133,192.168.4.21,56668,1098,0,0x0014
192.168.4.133,192.168.4.21,56668,5907,0,0x0014
192.168.4.133,192.168.4.20,56668,3221,0,0x0014
192.168.4.133,192.168.4.20,56668,10025,0,0x0014
192.168.4.133,192.168.4.20,56668,1805,0,0x0014
192.168.4.133,192.168.4.77,56668,898,0,0x0014
192.168.4.133,192.168.4.77,56668,1494,0,0x0014
192.168.4.133,192.168.4.77,56668,6001,0,0x0014
192.168.4.133,192.168.4.75,56668,1984,0,0x0014
192.168.4.133,192.168.4.77,56668,548,0,0x0014
192.168.4.133,192.168.4.75,56668,9618,0,0x0014
192.168.4.133,192.168.4.75,56668,13456,0,0x0014
192.168.4.133,192.168.4.29,56668,8090,0,0x0014
192.168.4.133,192.168.4.29,56668,3013,0,0x0014
192.168.4.133,192.168.4.75,56668,7512,0,0x0014
192.168.4.1,192.168.4.133,2557,56670,1024,0x0002
192.168.4.113,192.168.4.133,2710,56668,1024,0x0002
192.168.4.20,192.168.4.133,5009,56668,1024,0x0002
192.168.4.21,192.168.4.133,1065,56668,1024,0x0002
192.168.4.29,192.168.4.133,6346,56668,1024,0x0002
192.168.4.75,192.168.4.133,1494,56668,1024,0x0002
192.168.4.77,192.168.4.133,6007,56668,1024,0x0002
192.168.4.113,192.168.4.133,4279,56668,1024,0x0002
192.168.4.20,192.168.4.133,5510,56668,1024,0x0002
192.168.4.21,192.168.4.133,49161,56668,1024,0x0002
192.168.4.29,192.168.4.133,9103,56668,1024,0x0002
192.168.4.75,192.168.4.133,6001,56668,1024,0x0002
192.168.4.77,192.168.4.133,1234,56668,1024,0x0002
192.168.4.113,192.168.4.133,8002,56668,1024,0x0002
192.168.4.20,192.168.4.133,8873,56668,1024,0x0002
192.168.4.21,192.168.4.133,58080,56668,1024,0x0002
192.168.4.29,192.168.4.133,16080,56668,1024,0x0002
192.168.4.75,192.168.4.133,898,56668,1024,0x0002
192.168.4.77,192.168.4.133,444,56668,1024,0x0002
192.168.4.113,192.168.4.133,2399,56668,1024,0x0002
192.168.4.133,192.168.4.1,56670,2557,0,0x0014
192.168.4.133,192.168.4.113,56668,8002,0,0x0014
192.168.4.133,192.168.4.113,56668,2710,0,0x0014
192.168.4.133,192.168.4.113,56668,4279,0,0x0014
192.168.4.133,192.168.4.113,56668,2399,0,0x0014
192.168.4.133,192.168.4.21,56668,1065,0,0x0014
192.168.4.133,192.168.4.21,56668,49161,0,0x0014
192.168.4.133,192.168.4.77,56668,444,0,0x0014
192.168.4.133,192.168.4.21,56668,58080,0,0x0014
192.168.4.133,192.168.4.75,56668,898,0,0x0014
192.168.4.133,192.168.4.77,56668,1234,0,0x0014
192.168.4.133,192.168.4.29,56668,16080,0,0x0014
192.168.4.133,192.168.4.20,56668,5009,0,0x0014
192.168.4.133,192.168.4.20,56668,5510,0,0x0014
192.168.4.133,192.168.4.20,56668,8873,0,0x0014
192.168.4.133,192.168.4.75,56668,1494,0,0x0014
192.168.4.133,192.168.4.29,56668,6346,0,0x0014
192.168.4.133,192.168.4.29,56668,9103,0,0x0014
192.168.4.133,192.168.4.77,56668,6007,0,0x0014
192.168.4.1,192.168.4.133,3370,56670,1024,0x0002
192.168.4.21,192.168.4.133,1148,56668,1024,0x0002
192.168.4.29,192.168.4.133,1524,56668,1024,0x0002
192.168.4.75,192.168.4.133,548,56668,1024,0x0002
192.168.4.77,192.168.4.133,6112,56668,1024,0x0002
192.168.4.113,192.168.4.133,1089,56668,1024,0x0002
192.168.4.20,192.168.4.133,5061,56668,1024,0x0002
192.168.4.21,192.168.4.133,8600,56668,1024,0x0002
192.168.4.29,192.168.4.133,6002,56668,1024,0x0002
192.168.4.75,192.168.4.133,6007,56668,1024,0x0002
192.168.4.77,192.168.4.133,4446,56668,1024,0x0002
192.168.4.113,192.168.4.133,691,56668,1024,0x0002
192.168.4.20,192.168.4.133,3324,56668,1024,0x0002
192.168.4.21,192.168.4.133,65000,56668,1024,0x0002
192.168.4.133,192.168.4.75,56668,6001,0,0x0014
192.168.4.77,192.168.4.133,1002,56668,1024,0x0002
192.168.4.133,192.168.4.1,56670,3370,0,0x0014
192.168.4.133,192.168.4.113,56668,1089,0,0x0014
192.168.4.133,192.168.4.113,56668,691,0,0x0014
192.168.4.133,192.168.4.20,56668,5061,0,0x0014
192.168.4.133,192.168.4.20,56668,3324,0,0x0014
192.168.4.133,192.168.4.29,56668,1524,0,0x0014
192.168.4.133,192.168.4.21,56668,1148,0,0x0014
192.168.4.133,192.168.4.21,56668,65000,0,0x0014
192.168.4.133,192.168.4.21,56668,8600,0,0x0014
192.168.4.133,192.168.4.77,56668,4446,0,0x0014
192.168.4.133,192.168.4.77,56668,6112,0,0x0014
192.168.4.133,192.168.4.29,56668,6002,0,0x0014
192.168.4.1,192.168.4.133,1102,56670,1024,0x0002
192.168.4.113,192.168.4.133,2191,56668,1024,0x0002
192.168.4.20,192.168.4.133,5907,56668,1024,0x0002
192.168.4.21,192.168.4.133,7000,56668,1024,0x0002
192.168.4.29,192.168.4.133,636,56668,1024,0x0002
192.168.4.75,192.168.4.133,1234,56668,1024,0x0002
192.168.4.77,192.168.4.133,3011,56668,1024,0x0002
192.168.4.113,192.168.4.133,1152,56668,1024,0x0002
192.168.4.133,192.168.4.75,56668,548,0,0x0014
192.168.4.133,192.168.4.75,56668,6007,0,0x0014
192.168.4.21,192.168.4.133,5060,56668,1024,0x0002
192.168.4.29,192.168.4.133,3000,56668,1024,0x0002
192.168.4.133,192.168.4.77,56668,1002,0,0x0014
192.168.4.133,192.168.4.113,56668,2191,0,0x0014
192.168.4.133,192.168.4.113,56668,1152,0,0x0014
192.168.4.1,192.168.4.133,1556,56670,1024,0x0002
192.168.4.113,192.168.4.133,2111,56668,1024,0x0002
192.168.4.20,192.168.4.133,1098,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,7000,0,0x0014
192.168.4.133,192.168.4.20,56668,5907,0,0x0014
192.168.4.133,192.168.4.113,56668,2111,0,0x0014
192.168.4.133,192.168.4.29,56668,636,0,0x0014
192.168.4.75,192.168.4.133,444,56668,1024,0x0002
192.168.4.77,192.168.4.133,8180,56668,1024,0x0002
192.168.4.113,192.168.4.133,16993,56668,1024,0x0002
192.168.4.20,192.168.4.133,1065,56668,1024,0x0002
192.168.4.21,192.168.4.133,1054,56668,1024,0x0002
192.168.4.133,192.168.4.75,56668,1234,0,0x0014
192.168.4.133,192.168.4.77,56668,3011,0,0x0014
192.168.4.77,192.168.4.133,1113,56668,1024,0x0002
192.168.4.113,192.168.4.133,100,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,1098,0,0x0014
192.168.4.133,192.168.4.21,56668,5060,0,0x0014
192.168.4.133,192.168.4.29,56668,3000,0,0x0014
192.168.4.133,192.168.4.113,56668,16993,0,0x0014
192.168.4.133,192.168.4.20,56668,1065,0,0x0014
192.168.4.133,192.168.4.21,56668,1054,0,0x0014
192.168.4.133,192.168.4.113,56668,100,0,0x0014
192.168.4.133,192.168.4.77,56668,8180,0,0x0014
192.168.4.133,192.168.4.75,56668,444,0,0x0014
192.168.4.133,192.168.4.77,56668,1113,0,0x0014
192.168.4.21,192.168.4.133,9943,56668,1024,0x0002
192.168.4.29,192.168.4.133,1782,56668,1024,0x0002
192.168.4.75,192.168.4.133,6112,56668,1024,0x0002
192.168.4.77,192.168.4.133,407,56668,1024,0x0002
192.168.4.113,192.168.4.133,60443,56668,1024,0x0002
192.168.4.20,192.168.4.133,49161,56668,1024,0x0002
192.168.4.21,192.168.4.133,3784,56668,1024,0x0002
192.168.4.29,192.168.4.133,1076,56668,1024,0x0002
192.168.4.75,192.168.4.133,4446,56668,1024,0x0002
192.168.4.77,192.168.4.133,555,56668,1024,0x0002
192.168.4.113,192.168.4.133,8193,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,8193,0,0x0014
192.168.4.133,192.168.4.113,56668,60443,0,0x0014
192.168.4.133,192.168.4.20,56668,49161,0,0x0014
192.168.4.21,192.168.4.133,13783,56668,1024,0x0002
192.168.4.29,192.168.4.133,3030,56668,1024,0x0002
192.168.4.75,192.168.4.133,1002,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,3784,0,0x0014
192.168.4.133,192.168.4.21,56668,9943,0,0x0014
192.168.4.133,192.168.4.77,56668,407,0,0x0014
192.168.4.133,192.168.4.77,56668,555,0,0x0014
192.168.4.113,192.168.4.133,1066,56668,1024,0x0002
192.168.4.20,192.168.4.133,58080,56668,1024,0x0002
192.168.4.21,192.168.4.133,8383,56668,1024,0x0002
192.168.4.29,192.168.4.133,9090,56668,1024,0x0002
192.168.4.133,192.168.4.29,56668,1076,0,0x0014
192.168.4.133,192.168.4.29,56668,1782,0,0x0014
192.168.4.133,192.168.4.75,56668,4446,0,0x0014
192.168.4.133,192.168.4.75,56668,6112,0,0x0014
192.168.4.133,192.168.4.21,56668,13783,0,0x0014
192.168.4.133,192.168.4.113,56668,1066,0,0x0014
192.168.4.133,192.168.4.20,56668,58080,0,0x0014
192.168.4.133,192.168.4.29,56668,3030,0,0x0014
192.168.4.133,192.168.4.21,56668,8383,0,0x0014
192.168.4.133,192.168.4.75,56668,1002,0,0x0014
192.168.4.133,192.168.4.29,56668,9090,0,0x0014
192.168.4.113,192.168.4.133,4444,56668,1024,0x0002
192.168.4.20,192.168.4.133,1148,56668,1024,0x0002
192.168.4.21,192.168.4.133,543,56668,1024,0x0002
192.168.4.29,192.168.4.133,19780,56668,1024,0x0002
192.168.4.75,192.168.4.133,3011,56668,1024,0x0002
192.168.4.77,192.168.4.133,3333,56668,1024,0x0002
192.168.4.113,192.168.4.133,32781,56668,1024,0x0002
192.168.4.20,192.168.4.133,8600,56668,1024,0x0002
192.168.4.21,192.168.4.133,5225,56668,1024,0x0002
192.168.4.29,192.168.4.133,5414,56668,1024,0x0002
192.168.4.75,192.168.4.133,8180,56668,1024,0x0002
192.168.4.77,192.168.4.133,65129,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,4444,0,0x0014
192.168.4.133,192.168.4.113,56668,32781,0,0x0014
192.168.4.113,192.168.4.133,8649,56668,1024,0x0002
192.168.4.20,192.168.4.133,65000,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,1148,0,0x0014
192.168.4.133,192.168.4.20,56668,8600,0,0x0014
192.168.4.133,192.168.4.29,56668,5414,0,0x0014
192.168.4.133,192.168.4.29,56668,19780,0,0x0014
192.168.4.133,192.168.4.21,56668,543,0,0x0014
192.168.4.133,192.168.4.77,56668,3333,0,0x0014
192.168.4.133,192.168.4.21,56668,5225,0,0x0014
192.168.4.133,192.168.4.77,56668,65129,0,0x0014
192.168.4.133,192.168.4.113,56668,8649,0,0x0014
192.168.4.133,192.168.4.75,56668,3011,0,0x0014
192.168.4.133,192.168.4.75,56668,8180,0,0x0014
192.168.4.133,192.168.4.20,56668,65000,0,0x0014
192.168.4.75,192.168.4.133,1113,56668,1024,0x0002
192.168.4.77,192.168.4.133,2126,56668,1024,0x0002
192.168.4.113,192.168.4.133,1104,56668,1024,0x0002
192.168.4.20,192.168.4.133,7000,56668,1024,0x0002
192.168.4.21,192.168.4.133,2710,56668,1024,0x0002
192.168.4.29,192.168.4.133,987,56668,1024,0x0002
192.168.4.75,192.168.4.133,407,56668,1024,0x0002
192.168.4.77,192.168.4.133,500,56668,1024,0x0002
192.168.4.113,192.168.4.133,1107,56668,1024,0x0002
192.168.4.20,192.168.4.133,5060,56668,1024,0x0002
192.168.4.21,192.168.4.133,4279,56668,1024,0x0002
192.168.4.29,192.168.4.133,5922,56668,1024,0x0002
192.168.4.75,192.168.4.133,555,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,1104,0,0x0014
192.168.4.133,192.168.4.113,56668,1107,0,0x0014
192.168.4.113,192.168.4.133,888,56668,1024,0x0002
192.168.4.20,192.168.4.133,1054,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,5060,0,0x0014
192.168.4.75,192.168.4.133,3333,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,7000,0,0x0014
192.168.4.133,192.168.4.21,56668,2710,0,0x0014
192.168.4.133,192.168.4.21,56668,4279,0,0x0014
192.168.4.133,192.168.4.77,56668,2126,0,0x0014
192.168.4.133,192.168.4.77,56668,500,0,0x0014
192.168.4.113,192.168.4.133,4443,56668,1024,0x0002
192.168.4.20,192.168.4.133,9943,56668,1024,0x0002
192.168.4.21,192.168.4.133,8002,56668,1024,0x0002
192.168.4.29,192.168.4.133,7921,56668,1024,0x0002
192.168.4.75,192.168.4.133,65129,56668,1024,0x0002
192.168.4.77,192.168.4.133,40911,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,888,0,0x0014
192.168.4.133,192.168.4.29,56668,5922,0,0x0014
192.168.4.133,192.168.4.29,56668,987,0,0x0014
192.168.4.133,192.168.4.75,56668,407,0,0x0014
192.168.4.133,192.168.4.75,56668,1113,0,0x0014
192.168.4.133,192.168.4.75,56668,555,0,0x0014
192.168.4.113,192.168.4.133,7103,56668,1024,0x0002
192.168.4.20,192.168.4.133,3784,56668,1024,0x0002
192.168.4.21,192.168.4.133,2399,56668,1024,0x0002
192.168.4.29,192.168.4.133,366,56668,1024,0x0002
192.168.4.75,192.168.4.133,2126,56668,1024,0x0002
192.168.4.77,192.168.4.133,8100,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,1054,0,0x0014
192.168.4.133,192.168.4.113,56668,4443,0,0x0014
192.168.4.113,192.168.4.133,5054,56668,1024,0x0002
192.168.4.20,192.168.4.133,13783,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,8002,0,0x0014
192.168.4.133,192.168.4.113,56668,7103,0,0x0014
192.168.4.133,192.168.4.20,56668,9943,0,0x0014
192.168.4.133,192.168.4.20,56668,3784,0,0x0014
192.168.4.75,192.168.4.133,500,56668,1024,0x0002
192.168.4.77,192.168.4.133,16016,56668,1024,0x0002
192.168.4.113,192.168.4.133,2035,56668,1024,0x0002
192.168.4.20,192.168.4.133,8383,56668,1024,0x0002
192.168.4.133,192.168.4.75,56668,65129,0,0x0014
192.168.4.133,192.168.4.21,56668,2399,0,0x0014
192.168.4.133,192.168.4.75,56668,3333,0,0x0014
192.168.4.133,192.168.4.77,56668,40911,0,0x0014
192.168.4.133,192.168.4.113,56668,5054,0,0x0014
192.168.4.133,192.168.4.29,56668,7921,0,0x0014
192.168.4.133,192.168.4.29,56668,366,0,0x0014
192.168.4.133,192.168.4.20,56668,13783,0,0x0014
192.168.4.133,192.168.4.77,56668,8100,0,0x0014
192.168.4.133,192.168.4.113,56668,2035,0,0x0014
192.168.4.133,192.168.4.75,56668,2126,0,0x0014
192.168.4.75,192.168.4.133,40911,56668,1024,0x0002
192.168.4.77,192.168.4.133,2022,56668,1024,0x0002
192.168.4.113,192.168.4.133,912,56668,1024,0x0002
192.168.4.20,192.168.4.133,543,56668,1024,0x0002
192.168.4.21,192.168.4.133,1089,56668,1024,0x0002
192.168.4.29,192.168.4.133,88,56668,1024,0x0002
192.168.4.75,192.168.4.133,8100,56668,1024,0x0002
192.168.4.77,192.168.4.133,254,56668,1024,0x0002
192.168.4.113,192.168.4.133,222,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,8383,0,0x0014
192.168.4.21,192.168.4.133,691,56668,1024,0x0002
192.168.4.29,192.168.4.133,9100,56668,1024,0x0002
192.168.4.75,192.168.4.133,16016,56668,1024,0x0002
192.168.4.77,192.168.4.133,8254,56668,1024,0x0002
192.168.4.113,192.168.4.133,54328,56668,1024,0x0002
192.168.4.133,192.168.4.77,56668,16016,0,0x0014
192.168.4.133,192.168.4.75,56668,500,0,0x0014
192.168.4.133,192.168.4.21,56668,1089,0,0x0014
192.168.4.133,192.168.4.113,56668,912,0,0x0014
192.168.4.133,192.168.4.113,56668,222,0,0x0014
192.168.4.21,192.168.4.133,2191,56668,1024,0x0002
192.168.4.29,192.168.4.133,6547,56668,1024,0x0002
192.168.4.75,192.168.4.133,2022,56668,1024,0x0002
192.168.4.77,192.168.4.133,1077,56668,1024,0x0002
192.168.4.113,192.168.4.133,2301,56668,1024,0x0002
192.168.4.20,192.168.4.133,5225,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,543,0,0x0014
192.168.4.133,192.168.4.77,56668,254,0,0x0014
192.168.4.133,192.168.4.77,56668,2022,0,0x0014
192.168.4.133,192.168.4.75,56668,40911,0,0x0014
192.168.4.133,192.168.4.75,56668,8100,0,0x0014
192.168.4.133,192.168.4.113,56668,54328,0,0x0014
192.168.4.133,192.168.4.29,56668,88,0,0x0014
192.168.4.133,192.168.4.113,56668,2301,0,0x0014
192.168.4.133,192.168.4.77,56668,8254,0,0x0014
192.168.4.133,192.168.4.21,56668,691,0,0x0014
192.168.4.75,192.168.4.133,254,56668,1024,0x0002
192.168.4.77,192.168.4.133,82,56668,1024,0x0002
192.168.4.113,192.168.4.133,7800,56668,1024,0x0002
192.168.4.20,192.168.4.133,2710,56668,1024,0x0002
192.168.4.133,192.168.4.20,56668,5225,0,0x0014
192.168.4.21,192.168.4.133,1152,56668,1024,0x0002
192.168.4.29,192.168.4.133,3367,56668,1024,0x0002
192.168.4.75,192.168.4.133,8254,56668,1024,0x0002
192.168.4.77,192.168.4.133,1114,56668,1024,0x0002
192.168.4.113,192.168.4.133,24800,56668,1024,0x0002
192.168.4.20,192.168.4.133,4279,56668,1024,0x0002
192.168.4.21,192.168.4.133,2111,56668,1024,0x0002
192.168.4.133,192.168.4.29,56668,6547,0,0x0014
192.168.4.133,192.168.4.21,56668,2191,0,0x0014
192.168.4.133,192.168.4.75,56668,16016,0,0x0014
192.168.4.133,192.168.4.113,56668,7800,0,0x0014
192.168.4.133,192.168.4.113,56668,24800,0,0x0014
192.168.4.133,192.168.4.21,56668,2111,0,0x0014
192.168.4.133,192.168.4.77,56668,1077,0,0x0014
192.168.4.133,192.168.4.21,56668,1152,0,0x0014
192.168.4.133,192.168.4.75,56668,2022,0,0x0014
192.168.4.133,192.168.4.75,56668,8254,0,0x0014
192.168.4.133,192.168.4.77,56668,82,0,0x0014
192.168.4.133,192.168.4.75,56668,254,0,0x0014
192.168.4.133,192.168.4.77,56668,1114,0,0x0014
192.168.4.133,192.168.4.29,56668,3367,0,0x0014
192.168.4.133,192.168.4.20,56668,4279,0,0x0014
192.168.4.133,192.168.4.29,56668,9100,0,0x0014
192.168.4.133,192.168.4.20,56668,2710,0,0x0014
192.168.4.77,192.168.4.133,992,56668,1024,0x0002
192.168.4.113,192.168.4.133,1074,56668,1024,0x0002
192.168.4.20,192.168.4.133,8002,56668,1024,0x0002
192.168.4.21,192.168.4.133,16993,56668,1024,0x0002
192.168.4.29,192.168.4.133,17877,56668,1024,0x0002
192.168.4.75,192.168.4.133,1077,56668,1024,0x0002
192.168.4.77,192.168.4.133,2000,56668,1024,0x0002
192.168.4.113,192.168.4.133,7999,56668,1024,0x0002
192.168.4.20,192.168.4.133,2399,56668,1024,0x0002
192.168.4.21,192.168.4.133,100,56668,1024,0x0002
192.168.4.29,192.168.4.133,32776,56668,1024,0x0002
192.168.4.75,192.168.4.133,82,56668,1024,0x0002
192.168.4.77,192.168.4.133,8654,56668,1024,0x0002
192.168.4.113,192.168.4.133,6669,56668,1024,0x0002
192.168.4.20,192.168.4.133,1089,56668,1024,0x0002
192.168.4.21,192.168.4.133,60443,56668,1024,0x0002
192.168.4.29,192.168.4.133,19315,56668,1024,0x0002
192.168.4.75,192.168.4.133,1114,56668,1024,0x0002
192.168.4.77,192.168.4.133,901,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,1074,0,0x0014
192.168.4.133,192.168.4.113,56668,6669,0,0x0014
192.168.4.133,192.168.4.113,56668,7999,0,0x0014
192.168.4.133,192.168.4.21,56668,16993,0,0x0014
192.168.4.133,192.168.4.21,56668,60443,0,0x0014
192.168.4.133,192.168.4.21,56668,100,0,0x0014
192.168.4.133,192.168.4.20,56668,2399,0,0x0014
192.168.4.133,192.168.4.20,56668,8002,0,0x0014
192.168.4.133,192.168.4.20,56668,1089,0,0x0014
192.168.4.133,192.168.4.77,56668,8654,0,0x0014
192.168.4.133,192.168.4.77,56668,992,0,0x0014
192.168.4.133,192.168.4.77,56668,2000,0,0x0014
192.168.4.133,192.168.4.75,56668,1077,0,0x0014
192.168.4.133,192.168.4.75,56668,1114,0,0x0014
192.168.4.133,192.168.4.75,56668,82,0,0x0014
192.168.4.133,192.168.4.77,56668,901,0,0x0014
192.168.4.113,192.168.4.133,32784,56668,1024,0x0002
192.168.4.20,192.168.4.133,691,56668,1024,0x0002
192.168.4.21,192.168.4.133,8193,56668,1024,0x0002
192.168.4.29,192.168.4.133,7201,56668,1024,0x0002
192.168.4.75,192.168.4.133,992,56668,1024,0x0002
192.168.4.77,192.168.4.133,5678,56668,1024,0x0002
192.168.4.113,192.168.4.133,3325,56668,1024,0x0002
192.168.4.20,192.168.4.133,2191,56668,1024,0x0002
192.168.4.21,192.168.4.133,1066,56668,1024,0x0002
192.168.4.29,192.168.4.133,5679,56668,1024,0x0002
192.168.4.75,192.168.4.133,2000,56668,1024,0x0002
192.168.4.77,192.168.4.133,2049,56668,1024,0x0002
192.168.4.113,192.168.4.133,9110,56668,1024,0x0002
192.168.4.20,192.168.4.133,1152,56668,1024,0x0002
192.168.4.21,192.168.4.133,4444,56668,1024,0x0002
192.168.4.29,192.168.4.133,481,56668,1024,0x0002
192.168.4.113,192.168.4.133,1080,56668,1024,0x0002
192.168.4.133,192.168.4.113,56668,3325,0,0x0014
192.168.4.133,192.168.4.113,56668,32784,0,0x0014
192.168.4.133,192.168.4.113,56668,9110,0,0x0014
192.168.4.133,192.168.4.21,56668,4444,0,0x0014
192.168.4.133,192.168.4.20,56668,2191,0,0x0014
192.168.4.133,192.168.4.29,56668,17877,0,0x0014
192.168.4.133,192.168.4.29,56668,19315,0,0x0014
192.168.4.133,192.168.4.20,56668,691,0,0x0014
192.168.4.133,192.168.4.29,56668,32776,0,0x0014
192.168.4.133,192.168.4.20,56668,1152,0,0x0014
192.168.4.21,192.168.4.133,32781,56668,1024,0x0002
192.168.4.29,192.168.4.133,1352,56668,1024,0x0002
192.168.4.75,192.168.4.133,8654,56668,1024,0x0002
192.168.4.77,192.168.4.133,11110,56668,1024,0x0002
192.168.4.113,192.168.4.133,1417,56668,1024,0x0002
192.168.4.20,192.168.4.133,2111,56668,1024,0x0002
192.168.4.21,192.168.4.133,8649,56668,1024,0x0002
192.168.4.29,192.168.4.133,1433,56668,1024,0x0002
192.168.4.75,192.168.4.133,901,56668,1024,0x0002
192.168.4.77,192.168.4.133,55056,56668,1024,0x0002
192.168.4.133,192.168.4.21,56668,8193,0,0x0014
192.168.4.133,192.168.4.21,56668,1066,0,0x0014
192.168.4.113,192.168.4.133,56738,56668,1024,0x0002
192.168.4.20,192.168.4.133,16993,56668,1024,0x0002
192.168.4.133,192.168.4.77,56668,2049,0,0x0014
192.168.4.133,192.168.4.113,56668,1080,0,0x0014
192.168.4.133,192.168.4.77,56668,5678,0,0x0014
192.168.4.133,192.168.4.29,56668,5679,0,0x0014
