ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.133,192.168.4.76,52825,49176,0,0x0014
192.168.4.76,192.168.4.133,9929,52825,1024,0x0002
192.168.4.20,192.168.4.133,6969,52825,1024,0x0002
192.168.4.23,192.168.4.133,5225,52825,1024,0x0002
192.168.4.76,192.168.4.133,1862,52825,1024,0x0002
192.168.4.20,192.168.4.133,16992,52825,1024,0x0002
192.168.4.23,192.168.4.133,10001,52825,1024,0x0002
192.168.4.76,192.168.4.133,8021,52825,1024,0x0002
192.168.4.20,192.168.4.133,85,52825,1024,0x0002
192.168.4.23,192.168.4.133,6566,52825,1024,0x0002
192.168.4.76,192.168.4.133,5200,52825,1024,0x0002
192.168.4.20,192.168.4.133,5100,52825,1024,0x0002
192.168.4.23,192.168.4.133,2119,52825,1024,0x0002
192.168.4.76,192.168.4.133,6543,52825,1024,0x0002
192.168.4.20,192.168.4.133,4005,52825,1024,0x0002
192.168.4.23,192.168.4.133,2500,52825,1024,0x0002
192.168.4.76,192.168.4.133,27715,52825,1024,0x0002
192.168.4.20,192.168.4.133,1057,52825,1024,0x0002
192.168.4.23,192.168.4.133,8002,52825,1024,0x0002
192.168.4.76,192.168.4.133,311,52825,1024,0x0002
192.168.4.20,192.168.4.133,8087,52825,1024,0x0002
192.168.4.23,192.168.4.133,3325,52825,1024,0x0002
192.168.4.76,192.168.4.133,481,52825,1024,0x0002
192.168.4.20,192.168.4.133,1658,52825,1024,0x0002
192.168.4.23,192.168.4.133,34571,52825,1024,0x0002
192.168.4.76,192.168.4.133,23502,52825,1024,0x0002
192.168.4.20,192.168.4.133,16993,52825,1024,0x0002
192.168.4.23,192.168.4.133,1087,52825,1024,0x0002
192.168.4.76,192.168.4.133,49156,52825,1024,0x0002
192.168.4.20,192.168.4.133,49,52825,1024,0x0002
192.168.4.23,192.168.4.133,52822,52825,1024,0x0002
192.168.4.76,192.168.4.133,10025,52825,1024,0x0002
192.168.4.20,192.168.4.133,8181,52825,1024,0x0002
192.168.4.23,192.168.4.133,1594,52825,1024,0x0002
192.168.4.76,192.168.4.133,32781,52825,1024,0x0002
192.168.4.20,192.168.4.133,41511,52825,1024,0x0002
192.168.4.23,192.168.4.133,9943,52825,1024,0x0002
192.168.4.76,192.168.4.133,2557,52825,1024,0x0002
192.168.4.20,192.168.4.133,7070,52825,1024,0x0002
192.168.4.23,192.168.4.133,2525,52825,1024,0x0002
192.168.4.76,192.168.4.133,1875,52825,1024,0x0002
192.168.4.20,192.168.4.133,2034,52825,1024,0x0002
192.168.4.23,192.168.4.133,1218,52825,1024,0x0002
192.168.4.76,192.168.4.133,1102,52825,1024,0x0002
192.168.4.20,192.168.4.133,8085,52825,1024,0x0002
192.168.4.23,192.168.4.133,32778,52825,1024,0x0002
192.168.4.76,192.168.4.133,8651,52825,1024,0x0002
192.168.4.20,192.168.4.133,1121,52825,1024,0x0002
192.168.4.23,192.168.4.133,8011,52825,1024,0x0002
192.168.4.76,192.168.4.133,3784,52825,1024,0x0002
192.168.4.20,192.168.4.133,3211,52825,1024,0x0002
192.168.4.76,192.168.4.133,222,52825,1024,0x0002
192.168.4.20,192.168.4.133,7004,52825,1024,0x0002
192.168.4.23,192.168.4.133,1095,52825,1024,0x0002
192.168.4.76,192.168.4.133,2968,52825,1024,0x0002
192.168.4.20,192.168.4.133,1580,52825,1024,0x0002
192.168.4.23,192.168.4.133,13783,52825,1024,0x0002
192.168.4.76,192.168.4.133,544,52825,1024,0x0002
192.168.4.20,192.168.4.133,1122,52825,1024,0x0002
192.168.4.23,192.168.4.133,259,52825,1024,0x0002
192.168.4.76,192.168.4.133,3851,52825,1024,0x0002
192.168.4.20,192.168.4.133,9900,52825,1024,0x0002
192.168.4.23,192.168.4.133,20828,52825,1024,0x0002
192.168.4.76,192.168.4.133,8291,52825,1024,0x0002
192.168.4.20,192.168.4.133,8100,52825,1024,0x0002
192.168.4.23,192.168.4.133,1287,52825,1024,0x0002
192.168.4.76,192.168.4.133,6100,52825,1024,0x0002
192.168.4.20,192.168.4.133,1782,52825,1024,0x0002
192.168.4.23,192.168.4.133,888,52825,1024,0x0002
192.168.4.76,192.168.4.133,1186,52825,1024,0x0002
192.168.4.20,192.168.4.133,1216,52825,1024,0x0002
192.168.4.23,192.168.4.133,9,52825,1024,0x0002
192.168.4.76,192.168.4.133,1137,52825,1024,0x0002
192.168.4.20,192.168.4.133,61532,52825,1024,0x0002
192.168.4.23,192.168.4.133,32769,52825,1024,0x0002
192.168.4.76,192.168.4.133,8443,52825,1024,0x0002
192.168.4.20,192.168.4.133,808,52825,1024,0x0002
192.168.4.23,192.168.4.133,88,52825,1024,0x0002
192.168.4.76,192.168.4.133,340,52825,1024,0x0002
192.168.4.20,192.168.4.133,3011,52825,1024,0x0002
192.168.4.23,192.168.4.133,212,52825,1024,0x0002
192.168.4.76,192.168.4.133,1501,52825,1024,0x0002
192.168.4.20,192.168.4.133,1183,52825,1024,0x0002
192.168.4.23,192.168.4.133,514,52825,1024,0x0002
192.168.4.76,192.168.4.133,10082,52825,1024,0x0002
192.168.4.20,192.168.4.133,4899,52825,1024,0x0002
192.168.4.23,192.168.4.133,9099,52825,1024,0x0002
192.168.4.76,192.168.4.133,1035,52825,1024,0x0002
192.168.4.20,192.168.4.133,4998,52825,1024,0x0002
192.168.4.23,192.168.4.133,1801,52825,1024,0x0002
192.168.4.76,192.168.4.133,6969,52825,1024,0x0002
192.168.4.20,192.168.4.133,6565,52825,1024,0x0002
192.168.4.23,192.168.4.133,1089,52825,1024,0x0002
192.168.4.76,192.168.4.133,16992,52825,1024,0x0002
192.168.4.20,192.168.4.133,5560,52825,1024,0x0002
192.168.4.23,192.168.4.133,1259,52825,1024,0x0002
192.168.4.76,192.168.4.133,85,52825,1024,0x0002
192.168.4.20,192.168.4.133,1076,52825,1024,0x0002
192.168.4.23,192.168.4.133,555,52825,1024,0x0002
192.168.4.76,192.168.4.133,5100,52825,1024,0x0002
192.168.4.20,192.168.4.133,1039,52825,1024,0x0002
192.168.4.76,192.168.4.133,4005,52825,1024,0x0002
192.168.4.20,192.168.4.133,9594,52825,1024,0x0002
192.168.4.23,192.168.4.133,9102,52825,1024,0x0002
192.168.4.76,192.168.4.133,1057,52825,1024,0x0002
192.168.4.20,192.168.4.133,1044,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,2119,0,0x0014
192.168.4.133,192.168.4.23,52825,5225,0,0x0014
192.168.4.133,192.168.4.23,52825,2500,0,0x0014
192.168.4.133,192.168.4.23,52825,34571,0,0x0014
192.168.4.133,192.168.4.23,52825,10001,0,0x0014
192.168.4.133,192.168.4.23,52825,1218,0,0x0014
192.168.4.133,192.168.4.23,52825,9943,0,0x0014
192.168.4.133,192.168.4.23,52825,2525,0,0x0014
192.168.4.133,192.168.4.23,52825,1594,0,0x0014
192.168.4.133,192.168.4.23,52825,8002,0,0x0014
192.168.4.133,192.168.4.23,52825,1087,0,0x0014
192.168.4.133,192.168.4.23,52825,3325,0,0x0014
192.168.4.133,192.168.4.23,52825,6566,0,0x0014
192.168.4.133,192.168.4.23,52825,52822,0,0x0014
192.168.4.133,192.168.4.23,52825,32778,0,0x0014
192.168.4.133,192.168.4.23,52825,8011,0,0x0014
192.168.4.133,192.168.4.20,52825,7070,0,0x0014
192.168.4.133,192.168.4.20,52825,1057,0,0x0014
192.168.4.133,192.168.4.20,52825,6969,0,0x0014
192.168.4.133,192.168.4.20,52825,1658,0,0x0014
192.168.4.133,192.168.4.20,52825,8181,0,0x0014
192.168.4.133,192.168.4.20,52825,3211,0,0x0014
192.168.4.133,192.168.4.20,52825,5100,0,0x0014
192.168.4.133,192.168.4.20,52825,16992,0,0x0014
192.168.4.76,192.168.4.133,8087,52825,1024,0x0002
192.168.4.20,192.168.4.133,616,52825,1024,0x0002
192.168.4.23,192.168.4.133,3300,52825,1024,0x0002
192.168.4.76,192.168.4.133,1658,52825,1024,0x0002
192.168.4.20,192.168.4.133,2191,52825,1024,0x0002
192.168.4.23,192.168.4.133,79,52825,1024,0x0002
192.168.4.76,192.168.4.133,16993,52825,1024,0x0002
192.168.4.20,192.168.4.133,3351,52825,1024,0x0002
192.168.4.23,192.168.4.133,4443,52825,1024,0x0002
192.168.4.76,192.168.4.133,49,52825,1024,0x0002
192.168.4.20,192.168.4.133,1700,52825,1024,0x0002
192.168.4.23,192.168.4.133,3527,52825,1024,0x0002
192.168.4.76,192.168.4.133,8181,52825,1024,0x0002
192.168.4.20,192.168.4.133,254,52825,1024,0x0002
192.168.4.23,192.168.4.133,1761,52825,1024,0x0002
192.168.4.76,192.168.4.133,41511,52825,1024,0x0002
192.168.4.20,192.168.4.133,1863,52825,1024,0x0002
192.168.4.23,192.168.4.133,1175,52825,1024,0x0002
192.168.4.76,192.168.4.133,7070,52825,1024,0x0002
192.168.4.20,192.168.4.133,1187,52825,1024,0x0002
192.168.4.23,192.168.4.133,4125,52825,1024,0x0002
192.168.4.76,192.168.4.133,2034,52825,1024,0x0002
192.168.4.20,192.168.4.133,9111,52825,1024,0x0002
192.168.4.23,192.168.4.133,9878,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,8085,0,0x0014
192.168.4.133,192.168.4.20,52825,49,0,0x0014
192.168.4.133,192.168.4.20,52825,1121,0,0x0014
192.168.4.133,192.168.4.20,52825,4005,0,0x0014
192.168.4.133,192.168.4.20,52825,41511,0,0x0014
192.168.4.133,192.168.4.20,52825,85,0,0x0014
192.168.4.133,192.168.4.20,52825,8087,0,0x0014
192.168.4.133,192.168.4.20,52825,2034,0,0x0014
192.168.4.133,192.168.4.20,52825,16993,0,0x0014
192.168.4.133,192.168.4.23,52825,1259,0,0x0014
192.168.4.133,192.168.4.23,52825,1089,0,0x0014
192.168.4.133,192.168.4.23,52825,32769,0,0x0014
192.168.4.133,192.168.4.23,52825,888,0,0x0014
192.168.4.133,192.168.4.23,52825,1287,0,0x0014
192.168.4.133,192.168.4.23,52825,9099,0,0x0014
192.168.4.133,192.168.4.23,52825,259,0,0x0014
192.168.4.133,192.168.4.23,52825,20828,0,0x0014
192.168.4.133,192.168.4.23,52825,514,0,0x0014
192.168.4.133,192.168.4.23,52825,1801,0,0x0014
192.168.4.133,192.168.4.23,52825,555,0,0x0014
192.168.4.133,192.168.4.23,52825,212,0,0x0014
192.168.4.133,192.168.4.23,52825,1095,0,0x0014
192.168.4.133,192.168.4.20,52825,6565,0,0x0014
192.168.4.133,192.168.4.20,52825,4998,0,0x0014
192.168.4.133,192.168.4.20,52825,3011,0,0x0014
192.168.4.133,192.168.4.20,52825,61532,0,0x0014
192.168.4.133,192.168.4.20,52825,1183,0,0x0014
192.168.4.133,192.168.4.20,52825,8100,0,0x0014
192.168.4.133,192.168.4.20,52825,1216,0,0x0014
192.168.4.133,192.168.4.23,52825,88,0,0x0014
192.168.4.133,192.168.4.20,52825,1039,0,0x0014
192.168.4.133,192.168.4.20,52825,7004,0,0x0014
192.168.4.133,192.168.4.20,52825,4899,0,0x0014
192.168.4.133,192.168.4.20,52825,1580,0,0x0014
192.168.4.133,192.168.4.23,52825,9,0,0x0014
192.168.4.133,192.168.4.23,52825,9102,0,0x0014
192.168.4.133,192.168.4.23,52825,13783,0,0x0014
192.168.4.133,192.168.4.76,52825,6543,0,0x0014
192.168.4.133,192.168.4.76,52825,1862,0,0x0014
192.168.4.133,192.168.4.76,52825,5200,0,0x0014
192.168.4.133,192.168.4.76,52825,8021,0,0x0014
192.168.4.133,192.168.4.20,52825,1782,0,0x0014
192.168.4.133,192.168.4.76,52825,27715,0,0x0014
192.168.4.133,192.168.4.76,52825,481,0,0x0014
192.168.4.133,192.168.4.20,52825,1122,0,0x0014
192.168.4.133,192.168.4.76,52825,1102,0,0x0014
192.168.4.133,192.168.4.76,52825,49156,0,0x0014
192.168.4.133,192.168.4.76,52825,2557,0,0x0014
192.168.4.133,192.168.4.76,52825,23502,0,0x0014
192.168.4.133,192.168.4.76,52825,1875,0,0x0014
192.168.4.133,192.168.4.76,52825,311,0,0x0014
192.168.4.133,192.168.4.76,52825,8651,0,0x0014
192.168.4.133,192.168.4.76,52825,9929,0,0x0014
192.168.4.133,192.168.4.20,52825,808,0,0x0014
192.168.4.133,192.168.4.76,52825,10025,0,0x0014
192.168.4.133,192.168.4.20,52825,1044,0,0x0014
192.168.4.133,192.168.4.76,52825,3784,0,0x0014
192.168.4.133,192.168.4.20,52825,1076,0,0x0014
192.168.4.133,192.168.4.76,52825,32781,0,0x0014
192.168.4.133,192.168.4.20,52825,5560,0,0x0014
192.168.4.133,192.168.4.20,52825,9594,0,0x0014
192.168.4.133,192.168.4.20,52825,9900,0,0x0014
192.168.4.20,192.168.4.133,3914,52825,1024,0x0002
192.168.4.23,192.168.4.133,5060,52825,1024,0x0002
192.168.4.76,192.168.4.133,8085,52825,1024,0x0002
192.168.4.20,192.168.4.133,4,52825,1024,0x0002
192.168.4.23,192.168.4.133,465,52825,1024,0x0002
192.168.4.76,192.168.4.133,1121,52825,1024,0x0002
192.168.4.20,192.168.4.133,1099,52825,1024,0x0002
192.168.4.23,192.168.4.133,497,52825,1024,0x0002
192.168.4.76,192.168.4.133,3211,52825,1024,0x0002
192.168.4.20,192.168.4.133,2099,52825,1024,0x0002
192.168.4.23,192.168.4.133,407,52825,1024,0x0002
192.168.4.76,192.168.4.133,7004,52825,1024,0x0002
192.168.4.20,192.168.4.133,5280,52825,1024,0x0002
192.168.4.23,192.168.4.133,5902,52825,1024,0x0002
192.168.4.76,192.168.4.133,1580,52825,1024,0x0002
192.168.4.20,192.168.4.133,3659,52825,1024,0x0002
192.168.4.23,192.168.4.133,2998,52825,1024,0x0002
192.168.4.76,192.168.4.133,1122,52825,1024,0x0002
192.168.4.20,192.168.4.133,981,52825,1024,0x0002
192.168.4.23,192.168.4.133,5859,52825,1024,0x0002
192.168.4.76,192.168.4.133,9900,52825,1024,0x0002
192.168.4.20,192.168.4.133,5815,52825,1024,0x0002
192.168.4.23,192.168.4.133,1030,52825,1024,0x0002
192.168.4.76,192.168.4.133,8100,52825,1024,0x0002
192.168.4.20,192.168.4.133,2008,52825,1024,0x0002
192.168.4.23,192.168.4.133,10003,52825,1024,0x0002
192.168.4.76,192.168.4.133,1782,52825,1024,0x0002
192.168.4.20,192.168.4.133,7001,52825,1024,0x0002
192.168.4.23,192.168.4.133,6101,52825,1024,0x0002
192.168.4.76,192.168.4.133,1216,52825,1024,0x0002
192.168.4.20,192.168.4.133,49155,52825,1024,0x0002
192.168.4.23,192.168.4.133,1047,52825,1024,0x0002
192.168.4.76,192.168.4.133,61532,52825,1024,0x0002
192.168.4.20,192.168.4.133,6668,52825,1024,0x0002
192.168.4.23,192.168.4.133,49167,52825,1024,0x0002
192.168.4.76,192.168.4.133,808,52825,1024,0x0002
192.168.4.20,192.168.4.133,5510,52825,1024,0x0002
192.168.4.23,192.168.4.133,58080,52825,1024,0x0002
192.168.4.76,192.168.4.133,3011,52825,1024,0x0002
192.168.4.20,192.168.4.133,2045,52825,1024,0x0002
192.168.4.23,192.168.4.133,13,52825,1024,0x0002
192.168.4.76,192.168.4.133,1183,52825,1024,0x0002
192.168.4.20,192.168.4.133,1023,52825,1024,0x0002
192.168.4.23,192.168.4.133,26,52825,1024,0x0002
192.168.4.76,192.168.4.133,4899,52825,1024,0x0002
192.168.4.20,192.168.4.133,50300,52825,1024,0x0002
192.168.4.23,192.168.4.133,5000,52825,1024,0x0002
192.168.4.76,192.168.4.133,4998,52825,1024,0x0002
192.168.4.20,192.168.4.133,44176,52825,1024,0x0002
192.168.4.23,192.168.4.133,2288,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,4125,0,0x0014
192.168.4.133,192.168.4.23,52825,3300,0,0x0014
192.168.4.20,192.168.4.133,8600,52825,1024,0x0002
192.168.4.23,192.168.4.133,2022,52825,1024,0x0002
192.168.4.76,192.168.4.133,6565,52825,1024,0x0002
192.168.4.20,192.168.4.133,11967,52825,1024,0x0002
192.168.4.23,192.168.4.133,49176,52825,1024,0x0002
192.168.4.76,192.168.4.133,5560,52825,1024,0x0002
192.168.4.20,192.168.4.133,548,52825,1024,0x0002
192.168.4.23,192.168.4.133,5960,52825,1024,0x0002
192.168.4.76,192.168.4.133,1076,52825,1024,0x0002
192.168.4.20,192.168.4.133,9100,52825,1024,0x0002
192.168.4.23,192.168.4.133,5901,52825,1024,0x0002
192.168.4.76,192.168.4.133,1039,52825,1024,0x0002
192.168.4.20,192.168.4.133,19842,52825,1024,0x0002
192.168.4.23,192.168.4.133,5825,52825,1024,0x0002
192.168.4.76,192.168.4.133,9594,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,1137,0,0x0014
192.168.4.133,192.168.4.76,52825,6969,0,0x0014
192.168.4.133,192.168.4.76,52825,222,0,0x0014
192.168.4.133,192.168.4.76,52825,1501,0,0x0014
192.168.4.133,192.168.4.76,52825,8087,0,0x0014
192.168.4.133,192.168.4.76,52825,6100,0,0x0014
192.168.4.133,192.168.4.76,52825,16992,0,0x0014
192.168.4.133,192.168.4.76,52825,8443,29200,0x0012
192.168.4.76,192.168.4.133,8443,52825,0,0x0004
192.168.4.133,192.168.4.76,52825,3851,0,0x0014
192.168.4.133,192.168.4.76,52825,1057,0,0x0014
192.168.4.133,192.168.4.76,52825,2034,0,0x0014
192.168.4.133,192.168.4.76,52825,2968,0,0x0014
192.168.4.133,192.168.4.76,52825,544,0,0x0014
192.168.4.133,192.168.4.76,52825,5100,0,0x0014
192.168.4.133,192.168.4.76,52825,41511,0,0x0014
192.168.4.133,192.168.4.76,52825,1035,0,0x0014
192.168.4.133,192.168.4.76,52825,16993,0,0x0014
192.168.4.133,192.168.4.76,52825,4005,0,0x0014
192.168.4.133,192.168.4.76,52825,10082,0,0x0014
192.168.4.133,192.168.4.76,52825,1658,0,0x0014
192.168.4.133,192.168.4.76,52825,1186,0,0x0014
192.168.4.133,192.168.4.23,52825,3527,0,0x0014
192.168.4.133,192.168.4.76,52825,8291,0,0x0014
192.168.4.133,192.168.4.76,52825,85,0,0x0014
192.168.4.133,192.168.4.76,52825,7070,0,0x0014
192.168.4.133,192.168.4.76,52825,49,0,0x0014
192.168.4.133,192.168.4.23,52825,1761,0,0x0014
192.168.4.133,192.168.4.23,52825,4443,0,0x0014
192.168.4.133,192.168.4.23,52825,9878,0,0x0014
192.168.4.133,192.168.4.76,52825,340,0,0x0014
192.168.4.133,192.168.4.76,52825,8181,0,0x0014
192.168.4.133,192.168.4.23,52825,5902,0,0x0014
192.168.4.133,192.168.4.23,52825,497,0,0x0014
192.168.4.133,192.168.4.23,52825,5060,0,0x0014
192.168.4.133,192.168.4.23,52825,465,0,0x0014
192.168.4.133,192.168.4.23,52825,10003,0,0x0014
192.168.4.133,192.168.4.23,52825,407,0,0x0014
192.168.4.133,192.168.4.23,52825,26,0,0x0014
192.168.4.133,192.168.4.23,52825,1047,0,0x0014
192.168.4.133,192.168.4.23,52825,13,0,0x0014
192.168.4.133,192.168.4.23,52825,1030,0,0x0014
192.168.4.133,192.168.4.23,52825,5859,0,0x0014
192.168.4.133,192.168.4.23,52825,6101,0,0x0014
192.168.4.133,192.168.4.23,52825,58080,0,0x0014
192.168.4.20,192.168.4.133,28201,52825,1024,0x0002
192.168.4.23,192.168.4.133,1085,52825,1024,0x0002
192.168.4.76,192.168.4.133,1044,52825,1024,0x0002
192.168.4.20,192.168.4.133,9011,52825,1024,0x0002
192.168.4.23,192.168.4.133,1094,52825,1024,0x0002
192.168.4.76,192.168.4.133,616,52825,1024,0x0002
192.168.4.20,192.168.4.133,389,52825,1024,0x0002
192.168.4.23,192.168.4.133,10621,52825,1024,0x0002
192.168.4.76,192.168.4.133,2191,52825,1024,0x0002
192.168.4.20,192.168.4.133,1461,52825,1024,0x0002
192.168.4.23,192.168.4.133,6901,52825,1024,0x0002
192.168.4.76,192.168.4.133,3351,52825,1024,0x0002
192.168.4.20,192.168.4.133,6346,52825,1024,0x0002
192.168.4.23,192.168.4.133,8873,52825,1024,0x0002
192.168.4.76,192.168.4.133,1700,52825,1024,0x0002
192.168.4.20,192.168.4.133,2920,52825,1024,0x0002
192.168.4.23,192.168.4.133,458,52825,1024,0x0002
192.168.4.76,192.168.4.133,254,52825,1024,0x0002
192.168.4.20,192.168.4.133,6025,52825,1024,0x0002
192.168.4.23,192.168.4.133,5910,52825,1024,0x0002
192.168.4.76,192.168.4.133,1863,52825,1024,0x0002
192.168.4.20,192.168.4.133,30000,52825,1024,0x0002
192.168.4.23,192.168.4.133,7512,52825,1024,0x0002
192.168.4.76,192.168.4.133,1187,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,2998,0,0x0014
192.168.4.133,192.168.4.76,52825,3011,0,0x0014
192.168.4.133,192.168.4.76,52825,1183,0,0x0014
192.168.4.133,192.168.4.76,52825,7004,0,0x0014
192.168.4.20,192.168.4.133,1092,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,8100,0,0x0014
192.168.4.133,192.168.4.76,52825,61532,0,0x0014
192.168.4.133,192.168.4.76,52825,1216,0,0x0014
192.168.4.133,192.168.4.23,52825,5000,0,0x0014
192.168.4.23,192.168.4.133,49153,52825,1024,0x0002
192.168.4.76,192.168.4.133,9111,52825,1024,0x0002
192.168.4.20,192.168.4.133,1024,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,808,0,0x0014
192.168.4.133,192.168.4.23,52825,49167,0,0x0014
192.168.4.23,192.168.4.133,9593,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,2288,0,0x0014
192.168.4.133,192.168.4.76,52825,1121,0,0x0014
192.168.4.133,192.168.4.76,52825,1580,0,0x0014
192.168.4.133,192.168.4.76,52825,3211,0,0x0014
192.168.4.133,192.168.4.76,52825,4998,0,0x0014
192.168.4.133,192.168.4.76,52825,8085,0,0x0014
192.168.4.76,192.168.4.133,3914,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,49176,0,0x0014
192.168.4.20,192.168.4.133,1062,52825,1024,0x0002
192.168.4.133,192.168.4.76,52825,4899,0,0x0014
192.168.4.133,192.168.4.76,52825,1782,0,0x0014
192.168.4.133,192.168.4.76,52825,9900,0,0x0014
192.168.4.133,192.168.4.76,52825,1122,0,0x0014
192.168.4.133,192.168.4.23,52825,2022,0,0x0014
192.168.4.23,192.168.4.133,56737,52825,1024,0x0002
192.168.4.76,192.168.4.133,4,52825,1024,0x0002
192.168.4.20,192.168.4.133,1521,52825,1024,0x0002
192.168.4.23,192.168.4.133,777,52825,1024,0x0002
192.168.4.76,192.168.4.133,1099,52825,1024,0x0002
192.168.4.20,192.168.4.133,666,52825,1024,0x0002
192.168.4.23,192.168.4.133,18101,52825,1024,0x0002
192.168.4.76,192.168.4.133,2099,52825,1024,0x0002
192.168.4.20,192.168.4.133,3128,52825,1024,0x0002
192.168.4.23,192.168.4.133,32768,52825,1024,0x0002
192.168.4.76,192.168.4.133,5280,52825,1024,0x0002
192.168.4.20,192.168.4.133,4279,52825,1024,0x0002
192.168.4.23,192.168.4.133,5730,52825,1024,0x0002
192.168.4.133,192.168.4.20,52825,1187,0,0x0014
192.168.4.133,192.168.4.20,52825,6668,0,0x0014
192.168.4.133,192.168.4.20,52825,5280,0,0x0014
192.168.4.133,192.168.4.20,52825,2099,0,0x0014
192.168.4.133,192.168.4.20,52825,1099,0,0x0014
192.168.4.133,192.168.4.20,52825,7001,0,0x0014
192.168.4.133,192.168.4.20,52825,2191,0,0x0014
192.168.4.133,192.168.4.20,52825,44176,0,0x0014
192.168.4.133,192.168.4.20,52825,3659,0,0x0014
192.168.4.133,192.168.4.20,52825,49155,0,0x0014
192.168.4.133,192.168.4.20,52825,1023,0,0x0014
192.168.4.133,192.168.4.20,52825,50300,0,0x0014
192.168.4.133,192.168.4.20,52825,981,0,0x0014
192.168.4.133,192.168.4.20,52825,5815,0,0x0014
192.168.4.133,192.168.4.20,52825,2008,0,0x0014
192.168.4.133,192.168.4.20,52825,254,0,0x0014
192.168.4.133,192.168.4.20,52825,3351,0,0x0014
192.168.4.133,192.168.4.20,52825,4,0,0x0014
192.168.4.133,192.168.4.23,52825,5825,0,0x0014
192.168.4.133,192.168.4.23,52825,5960,0,0x0014
192.168.4.133,192.168.4.23,52825,5901,0,0x0014
192.168.4.133,192.168.4.20,52825,1700,0,0x0014
192.168.4.133,192.168.4.20,52825,2045,0,0x0014
192.168.4.133,192.168.4.20,52825,616,0,0x0014
192.168.4.133,192.168.4.20,52825,1863,0,0x0014
192.168.4.133,192.168.4.20,52825,9111,0,0x0014
192.168.4.133,192.168.4.20,52825,3914,0,0x0014
192.168.4.133,192.168.4.20,52825,5510,0,0x0014
192.168.4.20,192.168.4.133,3372,52825,1024,0x0002
192.168.4.23,192.168.4.133,5269,52825,1024,0x0002
192.168.4.76,192.168.4.133,3659,52825,1024,0x0002
192.168.4.20,192.168.4.133,2393,52825,1024,0x0002
192.168.4.23,192.168.4.133,30,52825,1024,0x0002
192.168.4.76,192.168.4.133,981,52825,1024,0x0002
192.168.4.20,192.168.4.133,2040,52825,1024,0x0002
192.168.4.23,192.168.4.133,9929,52825,1024,0x0002
192.168.4.76,192.168.4.133,5815,52825,1024,0x0002
192.168.4.20,192.168.4.133,4224,52825,1024,0x0002
192.168.4.23,192.168.4.133,1862,52825,1024,0x0002
192.168.4.76,192.168.4.133,2008,52825,1024,0x0002
192.168.4.20,192.168.4.133,1805,52825,1024,0x0002
192.168.4.23,192.168.4.133,8021,52825,1024,0x0002
192.168.4.76,192.168.4.133,7001,52825,1024,0x0002
192.168.4.20,192.168.4.133,5961,52825,1024,0x0002
192.168.4.23,192.168.4.133,5200,52825,1024,0x0002
192.168.4.76,192.168.4.133,49155,52825,1024,0x0002
192.168.4.20,192.168.4.133,9010,52825,1024,0x0002
192.168.4.23,192.168.4.133,6543,52825,1024,0x0002
192.168.4.76,192.168.4.133,6668,52825,1024,0x0002
192.168.4.20,192.168.4.133,2190,52825,1024,0x0002
192.168.4.23,192.168.4.133,27715,52825,1024,0x0002
192.168.4.76,192.168.4.133,5510,52825,1024,0x0002
192.168.4.20,192.168.4.133,2038,52825,1024,0x0002
192.168.4.23,192.168.4.133,311,52825,1024,0x0002
192.168.4.76,192.168.4.133,2045,52825,1024,0x0002
192.168.4.20,192.168.4.133,8652,52825,1024,0x0002
192.168.4.23,192.168.4.133,481,52825,1024,0x0002
192.168.4.76,192.168.4.133,1023,52825,1024,0x0002
192.168.4.20,192.168.4.133,2010,52825,1024,0x0002
192.168.4.23,192.168.4.133,23502,52825,1024,0x0002
192.168.4.76,192.168.4.133,50300,52825,1024,0x0002
192.168.4.20,192.168.4.133,63331,52825,1024,0x0002
192.168.4.23,192.168.4.133,49156,52825,1024,0x0002
192.168.4.76,192.168.4.133,44176,52825,1024,0x0002
192.168.4.20,192.168.4.133,18040,52825,1024,0x0002
192.168.4.23,192.168.4.133,10025,52825,1024,0x0002
192.168.4.76,192.168.4.133,8600,52825,1024,0x0002
192.168.4.20,192.168.4.133,9101,52825,1024,0x0002
192.168.4.23,192.168.4.133,32781,52825,1024,0x0002
192.168.4.76,192.168.4.133,11967,52825,1024,0x0002
192.168.4.20,192.168.4.133,1311,52825,1024,0x0002
192.168.4.23,192.168.4.133,2557,52825,1024,0x0002
192.168.4.76,192.168.4.133,548,52825,1024,0x0002
192.168.4.20,192.168.4.133,5226,52825,1024,0x0002
192.168.4.23,192.168.4.133,1875,52825,1024,0x0002
192.168.4.76,192.168.4.133,9100,52825,1024,0x0002
192.168.4.20,192.168.4.133,1864,52825,1024,0x0002
192.168.4.23,192.168.4.133,1102,52825,1024,0x0002
192.168.4.133,192.168.4.23,52825,8873,0,0x0014
